model,threshold,accuracy,precision,recall,specificity,f1_score,roc_auc,pr_auc,TP,FP,TN,FN,predicted_positive_count,predicted_positive_ratio,youden_j
XGBoost weighted,0.375,0.6744588019061346,0.01912753831757389,0.848621103117506,0.673150721632541,0.03741183078117515,0.8438828681643706,0.0751959398409417,5662,290351,597982,1010,296013,0.3307389344193608,0.5217718247500471
XGBoost weighted,0.38,0.679023022217753,0.019312863593693254,0.8448741007194245,0.6777773650196491,0.03776251884106514,0.8438828681643706,0.0751959398409417,5637,286241,602092,1035,291878,0.32611884849805306,0.5226514657390737
XGBoost weighted,0.385,0.6835570751001391,0.019505024811308953,0.8412769784172662,0.6823724886951177,0.03812609528467213,0.8438828681643706,0.0751959398409417,5613,282159,606174,1059,287772,0.3215311646303652,0.5236494671123839
XGBoost weighted,0.39,0.6880900106703315,0.01969929318033596,0.8375299760191847,0.6869676123705862,0.03849319928221343,0.8438828681643706,0.0751959398409417,5588,278077,610256,1084,283665,0.31694236345048354,0.5244975883897709
XGBoost weighted,0.395,0.692684398411182,0.019899749911449334,0.8336330935251799,0.6916257754693341,0.03887159165959053,0.8438828681643706,0.0751959398409417,5562,273939,614394,1110,279501,0.312289875475556,0.5252588689945141
XGBoost weighted,0.4,0.6972553225959631,0.02010125074449077,0.8295863309352518,0.6962614244883394,0.03925142184463954,0.8438828681643706,0.0751959398409417,5535,269821,618512,1137,275356,0.30765861643231046,0.5258477554235912
XGBoost weighted,0.405,0.7017580907369233,0.020322026525902936,0.8262889688249401,0.700822777044194,0.03966843434525137,0.8438828681643706,0.0751959398409417,5513,265769,622564,1159,271282,0.3031066865548237,0.5271117458691341
XGBoost weighted,0.41,0.7061815297121246,0.020526136588979643,0.822242206235012,0.705309833136898,0.04005242004665239,0.8438828681643706,0.0751959398409417,5486,261783,626550,1186,267269,0.298622912721158,0.52755203937191
XGBoost weighted,0.415,0.7106049686873258,0.020743751424447315,0.8184952038369304,0.7097946378216277,0.040462042292132835,0.8438828681643706,0.0751959398409417,5461,257799,630534,1211,263260,0.2941436081362674,0.528289841658558
XGBoost weighted,0.42,0.7150205864771705,0.020978616391014563,0.8151978417266187,0.7142681854664861,0.04090457854521388,0.8438828681643706,0.0751959398409417,5439,253825,634508,1233,259264,0.289678828609896,0.5294660271931049
XGBoost weighted,0.425,0.7193501712280937,0.021218185449603872,0.8120503597122302,0.7186539282003483,0.04135577954270492,0.8438828681643706,0.0751959398409417,5418,249929,638404,1254,255347,0.2853023167468338,0.5307042879125785
